species	gene	segment	id.1	id.2	cdr1.score	cdr2.score	segm.score
HomoSapiens	TRA	V	TRAV22*01	TRAV2*01	50	51	-424
HomoSapiens	TRA	V	TRAV22*01	TRAV20*01	56	62	-350
HomoSapiens	TRA	V	TRAV22*01	TRAV21*01	36	52	-317
HomoSapiens	TRA	V	TRAV22*01	TRAV22*01	0	0	0
HomoSapiens	TRA	V	TRAV22*01	TRAV23/DV6*01	51	57	-384
HomoSapiens	TRA	V	TRAV22*01	TRAV24*01	59	66	-363
HomoSapiens	TRA	V	TRAV22*01	TRAV25*01	22	58	-335
HomoSapiens	TRA	V	TRAV22*01	TRAV26-1*01	64	45	-434
HomoSapiens	TRA	V	TRAV22*01	TRAV26-2*01	62	40	-441
HomoSapiens	TRA	V	TRAV22*01	TRAV27*01	36	50	-344
HomoSapiens	TRA	V	TRAV22*01	TRAV29/DV5*01	51	47	-384
HomoSapiens	TRA	V	TRAV22*01	TRAV3*01	54	69	-439
HomoSapiens	TRA	V	TRAV22*01	TRAV30*01	34	61	-356
HomoSapiens	TRA	V	TRAV22*01	TRAV34*01	37	57	-334
HomoSapiens	TRA	V	TRAV22*01	TRAV35*01	36	64	-336
HomoSapiens	TRA	V	TRAV22*01	TRAV36/DV7*01	62	55	-352
HomoSapiens	TRA	V	TRAV22*01	TRAV38-1*01	51	79	-383
HomoSapiens	TRA	V	TRAV22*01	TRAV38-2/DV8*01	58	79	-390
HomoSapiens	TRA	V	TRAV22*01	TRAV39*01	34	55	-314
HomoSapiens	TRA	V	TRAV22*01	TRAV4*01	56	54	-438
HomoSapiens	TRA	V	TRAV22*01	TRAV40*01	59	56	-420
HomoSapiens	TRA	V	TRAV22*01	TRAV41*01	32	20	-272
HomoSapiens	TRA	V	TRAV22*01	TRAV5*01	42	65	-353
HomoSapiens	TRA	V	TRAV22*01	TRAV6*01	56	61	-352
HomoSapiens	TRA	V	TRAV22*01	TRAV7*01	47	71	-362
HomoSapiens	TRA	V	TRAV22*01	TRAV8-1*01	55	69	-440
HomoSapiens	TRA	V	TRAV22*01	TRAV8-2*01	50	63	-418
HomoSapiens	TRA	V	TRAV22*01	TRAV8-3*01	64	68	-436
HomoSapiens	TRA	V	TRAV22*01	TRAV8-4*01	50	63	-417
HomoSapiens	TRA	V	TRAV22*01	TRAV8-6*01	43	60	-431
HomoSapiens	TRA	V	TRAV22*01	TRAV9-1*01	61	62	-430
HomoSapiens	TRA	V	TRAV22*01	TRAV9-2*01	57	60	-421
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV1-1*01	46	72	-366
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV1-2*01	36	73	-364
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV10*01	39	64	-297
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV12-1*01	36	61	-321
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV12-2*01	50	54	-281
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV12-3*01	10	69	-251
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV13-1*01	22	15	-215
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV13-2*01	16	33	-256
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV14/DV4*01	57	80	-368
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV16*01	55	58	-398
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV17*01	48	27	-313
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV18*01	44	60	-388
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV19*01	69	74	-376
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV2*01	61	69	-401
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV20*01	59	51	-317
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV21*01	40	38	-294
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV22*01	51	57	-384
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV23/DV6*01	0	0	0
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV24*01	43	49	-331
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV25*01	53	63	-339
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV26-1*01	52	73	-439
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV26-2*01	49	67	-431
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV27*01	52	59	-313
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV29/DV5*01	16	53	-195
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV3*01	44	76	-374
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV30*01	55	58	-339
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV34*01	50	48	-320
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV35*01	48	67	-317
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV36/DV7*01	44	50	-327
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV38-1*01	55	87	-330
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV38-2/DV8*01	49	87	-324
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV39*01	49	53	-346
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV4*01	41	76	-406
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV40*01	37	55	-407
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV41*01	62	62	-329
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV5*01	31	54	-300
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV6*01	37	30	-274
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV7*01	39	59	-326
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV8-1*01	60	79	-412
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV8-2*01	55	75	-386
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV8-3*01	44	76	-390
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV8-4*01	40	75	-371
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV8-6*01	38	79	-388
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV9-1*01	41	62	-349
HomoSapiens	TRA	V	TRAV23/DV6*01	TRAV9-2*01	41	64	-367
HomoSapiens	TRA	V	TRAV24*01	TRAV1-1*01	17	56	-360
HomoSapiens	TRA	V	TRAV24*01	TRAV1-2*01	27	58	-337
HomoSapiens	TRA	V	TRAV24*01	TRAV10*01	38	33	-304
HomoSapiens	TRA	V	TRAV24*01	TRAV12-1*01	45	64	-341
HomoSapiens	TRA	V	TRAV24*01	TRAV12-2*01	52	52	-321
HomoSapiens	TRA	V	TRAV24*01	TRAV12-3*01	41	59	-321
HomoSapiens	TRA	V	TRAV24*01	TRAV13-1*01	48	47	-309
HomoSapiens	TRA	V	TRAV24*01	TRAV13-2*01	50	53	-361
HomoSapiens	TRA	V	TRAV24*01	TRAV14/DV4*01	44	73	-410
HomoSapiens	TRA	V	TRAV24*01	TRAV16*01	53	72	-430
HomoSapiens	TRA	V	TRAV24*01	TRAV17*01	51	51	-345
HomoSapiens	TRA	V	TRAV24*01	TRAV18*01	45	56	-420
HomoSapiens	TRA	V	TRAV24*01	TRAV19*01	63	67	-433
HomoSapiens	TRA	V	TRAV24*01	TRAV2*01	29	67	-456
HomoSapiens	TRA	V	TRAV24*01	TRAV20*01	45	41	-278
HomoSapiens	TRA	V	TRAV24*01	TRAV21*01	29	57	-309
HomoSapiens	TRA	V	TRAV24*01	TRAV22*01	59	66	-363
HomoSapiens	TRA	V	TRAV24*01	TRAV23/DV6*01	43	49	-331
HomoSapiens	TRA	V	TRAV24*01	TRAV24*01	0	0	0
HomoSapiens	TRA	V	TRAV24*01	TRAV25*01	57	44	-379
HomoSapiens	TRA	V	TRAV24*01	TRAV26-1*01	71	70	-439
HomoSapiens	TRA	V	TRAV24*01	TRAV26-2*01	72	70	-447
HomoSapiens	TRA	V	TRAV24*01	TRAV27*01	47	47	-343
HomoSapiens	TRA	V	TRAV24*01	TRAV29/DV5*01	47	53	-355
HomoSapiens	TRA	V	TRAV24*01	TRAV3*01	58	77	-431
HomoSapiens	TRA	V	TRAV24*01	TRAV30*01	45	43	-345
HomoSapiens	TRA	V	TRAV24*01	TRAV34*01	45	38	-332
HomoSapiens	TRA	V	TRAV24*01	TRAV35*01	45	52	-360
HomoSapiens	TRA	V	TRAV24*01	TRAV36/DV7*01	32	36	-299
HomoSapiens	TRA	V	TRAV24*01	TRAV38-1*01	51	77	-417
HomoSapiens	TRA	V	TRAV24*01	TRAV38-2/DV8*01	54	77	-422
HomoSapiens	TRA	V	TRAV24*01	TRAV39*01	59	47	-319
HomoSapiens	TRA	V	TRAV24*01	TRAV4*01	75	78	-458
HomoSapiens	TRA	V	TRAV24*01	TRAV40*01	37	51	-430
HomoSapiens	TRA	V	TRAV24*01	TRAV41*01	56	57	-327
HomoSapiens	TRA	V	TRAV24*01	TRAV5*01	46	61	-363
HomoSapiens	TRA	V	TRAV24*01	TRAV6*01	61	47	-314
HomoSapiens	TRA	V	TRAV24*01	TRAV7*01	37	47	-306
HomoSapiens	TRA	V	TRAV24*01	TRAV8-1*01	58	87	-460
HomoSapiens	TRA	V	TRAV24*01	TRAV8-2*01	43	78	-433
HomoSapiens	TRA	V	TRAV24*01	TRAV8-3*01	69	86	-452
HomoSapiens	TRA	V	TRAV24*01	TRAV8-4*01	55	78	-448
HomoSapiens	TRA	V	TRAV24*01	TRAV8-6*01	47	81	-457
HomoSapiens	TRA	V	TRAV24*01	TRAV9-1*01	41	55	-405
HomoSapiens	TRA	V	TRAV24*01	TRAV9-2*01	40	47	-425
HomoSapiens	TRA	V	TRAV25*01	TRAV1-1*01	54	62	-414
HomoSapiens	TRA	V	TRAV25*01	TRAV1-2*01	45	55	-411
HomoSapiens	TRA	V	TRAV25*01	TRAV10*01	41	53	-328
HomoSapiens	TRA	V	TRAV25*01	TRAV12-1*01	44	52	-401
HomoSapiens	TRA	V	TRAV25*01	TRAV12-2*01	59	52	-399
HomoSapiens	TRA	V	TRAV25*01	TRAV12-3*01	59	56	-390
HomoSapiens	TRA	V	TRAV25*01	TRAV13-1*01	44	58	-331
HomoSapiens	TRA	V	TRAV25*01	TRAV13-2*01	45	62	-362
HomoSapiens	TRA	V	TRAV25*01	TRAV14/DV4*01	58	84	-386
HomoSapiens	TRA	V	TRAV25*01	TRAV16*01	57	60	-446
HomoSapiens	TRA	V	TRAV25*01	TRAV17*01	14	62	-311
HomoSapiens	TRA	V	TRAV25*01	TRAV18*01	48	64	-424
HomoSapiens	TRA	V	TRAV25*01	TRAV19*01	65	83	-383
HomoSapiens	TRA	V	TRAV25*01	TRAV2*01	49	60	-424
HomoSapiens	TRA	V	TRAV25*01	TRAV20*01	47	35	-332
HomoSapiens	TRA	V	TRAV25*01	TRAV21*01	48	58	-352
HomoSapiens	TRA	V	TRAV25*01	TRAV22*01	22	58	-335
HomoSapiens	TRA	V	TRAV25*01	TRAV23/DV6*01	53	63	-339
HomoSapiens	TRA	V	TRAV25*01	TRAV24*01	57	44	-379
HomoSapiens	TRA	V	TRAV25*01	TRAV25*01	0	0	0
HomoSapiens	TRA	V	TRAV25*01	TRAV26-1*01	55	57	-415
HomoSapiens	TRA	V	TRAV25*01	TRAV26-2*01	61	60	-420
HomoSapiens	TRA	V	TRAV25*01	TRAV27*01	23	19	-192
HomoSapiens	TRA	V	TRAV25*01	TRAV29/DV5*01	56	58	-365
HomoSapiens	TRA	V	TRAV25*01	TRAV3*01	61	64	-421
HomoSapiens	TRA	V	TRAV25*01	TRAV30*01	29	23	-284
HomoSapiens	TRA	V	TRAV25*01	TRAV34*01	28	27	-276
HomoSapiens	TRA	V	TRAV25*01	TRAV35*01	31	24	-251
HomoSapiens	TRA	V	TRAV25*01	TRAV36/DV7*01	49	35	-354
HomoSapiens	TRA	V	TRAV25*01	TRAV38-1*01	53	88	-377
HomoSapiens	TRA	V	TRAV25*01	TRAV38-2/DV8*01	51	88	-379
HomoSapiens	TRA	V	TRAV25*01	TRAV39*01	29	25	-315
HomoSapiens	TRA	V	TRAV25*01	TRAV4*01	57	65	-421
HomoSapiens	TRA	V	TRAV25*01	TRAV40*01	50	65	-441
HomoSapiens	TRA	V	TRAV25*01	TRAV41*01	29	53	-338
HomoSapiens	TRA	V	TRAV25*01	TRAV5*01	52	60	-361
HomoSapiens	TRA	V	TRAV25*01	TRAV6*01	61	58	-319
HomoSapiens	TRA	V	TRAV25*01	TRAV7*01	47	58	-352
HomoSapiens	TRA	V	TRAV25*01	TRAV8-1*01	60	77	-419
HomoSapiens	TRA	V	TRAV25*01	TRAV8-2*01	45	66	-404
HomoSapiens	TRA	V	TRAV25*01	TRAV8-3*01	66	76	-428
HomoSapiens	TRA	V	TRAV25*01	TRAV8-4*01	53	66	-415
HomoSapiens	TRA	V	TRAV25*01	TRAV8-6*01	45	64	-416
HomoSapiens	TRA	V	TRAV25*01	TRAV9-1*01	45	45	-398
HomoSapiens	TRA	V	TRAV25*01	TRAV9-2*01	49	43	-411
HomoSapiens	TRA	V	TRAV26-1*01	TRAV1-1*01	64	52	-406
HomoSapiens	TRA	V	TRAV26-1*01	TRAV1-2*01	58	54	-390
HomoSapiens	TRA	V	TRAV26-1*01	TRAV10*01	66	68	-400
HomoSapiens	TRA	V	TRAV26-1*01	TRAV12-1*01	57	40	-421
HomoSapiens	TRA	V	TRAV26-1*01	TRAV12-2*01	59	57	-418
HomoSapiens	TRA	V	TRAV26-1*01	TRAV12-3*01	50	54	-403
HomoSapiens	TRA	V	TRAV26-1*01	TRAV13-1*01	47	67	-396
HomoSapiens	TRA	V	TRAV26-1*01	TRAV13-2*01	42	65	-406
HomoSapiens	TRA	V	TRAV26-1*01	TRAV14/DV4*01	61	75	-396
HomoSapiens	TRA	V	TRAV26-1*01	TRAV16*01	61	52	-402
HomoSapiens	TRA	V	TRAV26-1*01	TRAV17*01	57	69	-398
HomoSapiens	TRA	V	TRAV26-1*01	TRAV18*01	60	52	-410
HomoSapiens	TRA	V	TRAV26-1*01	TRAV19*01	48	75	-421
HomoSapiens	TRA	V	TRAV26-1*01	TRAV2*01	64	42	-386
HomoSapiens	TRA	V	TRAV26-1*01	TRAV20*01	65	67	-373
HomoSapiens	TRA	V	TRAV26-1*01	TRAV21*01	69	70	-433
HomoSapiens	TRA	V	TRAV26-1*01	TRAV22*01	64	45	-434
HomoSapiens	TRA	V	TRAV26-1*01	TRAV23/DV6*01	52	73	-439
HomoSapiens	TRA	V	TRAV26-1*01	TRAV24*01	71	70	-439
HomoSapiens	TRA	V	TRAV26-1*01	TRAV25*01	55	57	-415
HomoSapiens	TRA	V	TRAV26-1*01	TRAV26-1*01	0	0	0
HomoSapiens	TRA	V	TRAV26-1*01	TRAV26-2*01	9	12	-147
HomoSapiens	TRA	V	TRAV26-1*01	TRAV27*01	58	63	-412
HomoSapiens	TRA	V	TRAV26-1*01	TRAV29/DV5*01	55	47	-391
HomoSapiens	TRA	V	TRAV26-1*01	TRAV3*01	34	74	-395
HomoSapiens	TRA	V	TRAV26-1*01	TRAV30*01	77	54	-397
HomoSapiens	TRA	V	TRAV26-1*01	TRAV34*01	78	62	-432
HomoSapiens	TRA	V	TRAV26-1*01	TRAV35*01	56	67	-422
HomoSapiens	TRA	V	TRAV26-1*01	TRAV36/DV7*01	72	68	-431
HomoSapiens	TRA	V	TRAV26-1*01	TRAV38-1*01	39	73	-388
HomoSapiens	TRA	V	TRAV26-1*01	TRAV38-2/DV8*01	40	73	-398
HomoSapiens	TRA	V	TRAV26-1*01	TRAV39*01	54	53	-404
HomoSapiens	TRA	V	TRAV26-1*01	TRAV4*01	22	25	-202
HomoSapiens	TRA	V	TRAV26-1*01	TRAV40*01	60	51	-422
HomoSapiens	TRA	V	TRAV26-1*01	TRAV41*01	65	46	-436
HomoSapiens	TRA	V	TRAV26-1*01	TRAV5*01	50	74	-402
HomoSapiens	TRA	V	TRAV26-1*01	TRAV6*01	54	68	-397
HomoSapiens	TRA	V	TRAV26-1*01	TRAV7*01	67	77	-410
HomoSapiens	TRA	V	TRAV26-1*01	TRAV8-1*01	65	78	-465
HomoSapiens	TRA	V	TRAV26-1*01	TRAV8-2*01	69	78	-426
HomoSapiens	TRA	V	TRAV26-1*01	TRAV8-3*01	58	77	-428
HomoSapiens	TRA	V	TRAV26-1*01	TRAV8-4*01	53	78	-415
HomoSapiens	TRA	V	TRAV26-1*01	TRAV8-6*01	50	69	-408
HomoSapiens	TRA	V	TRAV26-1*01	TRAV9-1*01	67	47	-437
HomoSapiens	TRA	V	TRAV26-1*01	TRAV9-2*01	62	50	-430
HomoSapiens	TRA	V	TRAV26-2*01	TRAV1-1*01	65	51	-409
HomoSapiens	TRA	V	TRAV26-2*01	TRAV1-2*01	55	53	-389
HomoSapiens	TRA	V	TRAV26-2*01	TRAV10*01	65	73	-409
HomoSapiens	TRA	V	TRAV26-2*01	TRAV12-1*01	58	32	-426
HomoSapiens	TRA	V	TRAV26-2*01	TRAV12-2*01	60	58	-434
HomoSapiens	TRA	V	TRAV26-2*01	TRAV12-3*01	52	46	-403
HomoSapiens	TRA	V	TRAV26-2*01	TRAV13-1*01	43	65	-409
HomoSapiens	TRA	V	TRAV26-2*01	TRAV13-2*01	38	71	-421
HomoSapiens	TRA	V	TRAV26-2*01	TRAV14/DV4*01	61	74	-405
HomoSapiens	TRA	V	TRAV26-2*01	TRAV16*01	61	47	-411
HomoSapiens	TRA	V	TRAV26-2*01	TRAV17*01	55	70	-416
HomoSapiens	TRA	V	TRAV26-2*01	TRAV18*01	57	58	-429
HomoSapiens	TRA	V	TRAV26-2*01	TRAV19*01	43	73	-414
HomoSapiens	TRA	V	TRAV26-2*01	TRAV2*01	62	41	-375
HomoSapiens	TRA	V	TRAV26-2*01	TRAV20*01	65	66	-376
HomoSapiens	TRA	V	TRAV26-2*01	TRAV21*01	68	62	-422
HomoSapiens	TRA	V	TRAV26-2*01	TRAV22*01	62	40	-441
HomoSapiens	TRA	V	TRAV26-2*01	TRAV23/DV6*01	49	67	-431
HomoSapiens	TRA	V	TRAV26-2*01	TRAV24*01	72	70	-447
HomoSapiens	TRA	V	TRAV26-2*01	TRAV25*01	61	60	-420
HomoSapiens	TRA	V	TRAV26-2*01	TRAV26-1*01	9	12	-147
HomoSapiens	TRA	V	TRAV26-2*01	TRAV26-2*01	0	0	0
HomoSapiens	TRA	V	TRAV26-2*01	TRAV27*01	57	55	-405
HomoSapiens	TRA	V	TRAV26-2*01	TRAV29/DV5*01	52	58	-401
HomoSapiens	TRA	V	TRAV26-2*01	TRAV3*01	41	66	-410
HomoSapiens	TRA	V	TRAV26-2*01	TRAV30*01	76	61	-416
HomoSapiens	TRA	V	TRAV26-2*01	TRAV34*01	80	69	-453
HomoSapiens	TRA	V	TRAV26-2*01	TRAV35*01	50	71	-406
HomoSapiens	TRA	V	TRAV26-2*01	TRAV36/DV7*01	73	60	-416
HomoSapiens	TRA	V	TRAV26-2*01	TRAV38-1*01	46	74	-400
HomoSapiens	TRA	V	TRAV26-2*01	TRAV38-2/DV8*01	46	74	-394
HomoSapiens	TRA	V	TRAV26-2*01	TRAV39*01	51	54	-403
HomoSapiens	TRA	V	TRAV26-2*01	TRAV4*01	25	30	-216
HomoSapiens	TRA	V	TRAV26-2*01	TRAV40*01	62	43	-416
HomoSapiens	TRA	V	TRAV26-2*01	TRAV41*01	62	40	-414
HomoSapiens	TRA	V	TRAV26-2*01	TRAV5*01	46	76	-409
HomoSapiens	TRA	V	TRAV26-2*01	TRAV6*01	52	72	-404
HomoSapiens	TRA	V	TRAV26-2*01	TRAV7*01	64	72	-410
HomoSapiens	TRA	V	TRAV26-2*01	TRAV8-1*01	60	73	-462
HomoSapiens	TRA	V	TRAV26-2*01	TRAV8-2*01	69	72	-415
HomoSapiens	TRA	V	TRAV26-2*01	TRAV8-3*01	53	72	-425
HomoSapiens	TRA	V	TRAV26-2*01	TRAV8-4*01	53	72	-411
HomoSapiens	TRA	V	TRAV26-2*01	TRAV8-6*01	50	64	-399
HomoSapiens	TRA	V	TRAV26-2*01	TRAV9-1*01	69	51	-430
HomoSapiens	TRA	V	TRAV26-2*01	TRAV9-2*01	64	56	-428
HomoSapiens	TRA	V	TRAV27*01	TRAV1-1*01	50	62	-410
HomoSapiens	TRA	V	TRAV27*01	TRAV1-2*01	41	55	-395
HomoSapiens	TRA	V	TRAV27*01	TRAV10*01	36	57	-291
HomoSapiens	TRA	V	TRAV27*01	TRAV12-1*01	46	48	-374
HomoSapiens	TRA	V	TRAV27*01	TRAV12-2*01	55	49	-356
HomoSapiens	TRA	V	TRAV27*01	TRAV12-3*01	51	55	-346
HomoSapiens	TRA	V	TRAV27*01	TRAV13-1*01	55	54	-317
HomoSapiens	TRA	V	TRAV27*01	TRAV13-2*01	55	58	-340
HomoSapiens	TRA	V	TRAV27*01	TRAV14/DV4*01	65	81	-398
HomoSapiens	TRA	V	TRAV27*01	TRAV16*01	57	61	-414
HomoSapiens	TRA	V	TRAV27*01	TRAV17*01	29	58	-283
HomoSapiens	TRA	V	TRAV27*01	TRAV18*01	40	63	-412
HomoSapiens	TRA	V	TRAV27*01	TRAV19*01	74	81	-412
HomoSapiens	TRA	V	TRAV27*01	TRAV2*01	62	56	-418
HomoSapiens	TRA	V	TRAV27*01	TRAV20*01	52	38	-295
HomoSapiens	TRA	V	TRAV27*01	TRAV21*01	53	57	-304
HomoSapiens	TRA	V	TRAV27*01	TRAV22*01	36	50	-344
HomoSapiens	TRA	V	TRAV27*01	TRAV23/DV6*01	52	59	-313
HomoSapiens	TRA	V	TRAV27*01	TRAV24*01	47	47	-343
HomoSapiens	TRA	V	TRAV27*01	TRAV25*01	23	19	-192
HomoSapiens	TRA	V	TRAV27*01	TRAV26-1*01	58	63	-412
HomoSapiens	TRA	V	TRAV27*01	TRAV26-2*01	57	55	-405
HomoSapiens	TRA	V	TRAV27*01	TRAV27*01	0	0	0
HomoSapiens	TRA	V	TRAV27*01	TRAV29/DV5*01	52	54	-335
HomoSapiens	TRA	V	TRAV27*01	TRAV3*01	63	52	-406
HomoSapiens	TRA	V	TRAV27*01	TRAV30*01	35	30	-283
HomoSapiens	TRA	V	TRAV27*01	TRAV34*01	42	34	-231
HomoSapiens	TRA	V	TRAV27*01	TRAV35*01	13	38	-214
HomoSapiens	TRA	V	TRAV27*01	TRAV36/DV7*01	45	43	-333
HomoSapiens	TRA	V	TRAV27*01	TRAV38-1*01	70	87	-376
HomoSapiens	TRA	V	TRAV27*01	TRAV38-2/DV8*01	67	87	-376
HomoSapiens	TRA	V	TRAV27*01	TRAV39*01	36	30	-286
HomoSapiens	TRA	V	TRAV27*01	TRAV4*01	59	74	-405
HomoSapiens	TRA	V	TRAV27*01	TRAV40*01	44	66	-428
HomoSapiens	TRA	V	TRAV27*01	TRAV41*01	29	57	-299
HomoSapiens	TRA	V	TRAV27*01	TRAV5*01	52	56	-330
HomoSapiens	TRA	V	TRAV27*01	TRAV6*01	63	59	-278
HomoSapiens	TRA	V	TRAV27*01	TRAV7*01	44	57	-329
HomoSapiens	TRA	V	TRAV27*01	TRAV8-1*01	65	68	-421
HomoSapiens	TRA	V	TRAV27*01	TRAV8-2*01	35	64	-391
HomoSapiens	TRA	V	TRAV27*01	TRAV8-3*01	69	67	-406
HomoSapiens	TRA	V	TRAV27*01	TRAV8-4*01	55	64	-398
HomoSapiens	TRA	V	TRAV27*01	TRAV8-6*01	52	58	-402
HomoSapiens	TRA	V	TRAV27*01	TRAV9-1*01	45	50	-401
HomoSapiens	TRA	V	TRAV27*01	TRAV9-2*01	44	49	-409
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV1-1*01	53	62	-354
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV1-2*01	43	66	-351
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV10*01	45	52	-314
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV12-1*01	45	60	-322
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV12-2*01	57	52	-274
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV12-3*01	19	61	-256
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV13-1*01	31	45	-253
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV13-2*01	25	28	-213
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV14/DV4*01	60	73	-352
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV16*01	62	60	-402
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV17*01	53	48	-339
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV18*01	47	53	-387
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV19*01	72	63	-360
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV2*01	65	64	-411
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV20*01	66	48	-320
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV21*01	49	49	-305
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV22*01	51	47	-384
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV23/DV6*01	16	53	-195
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV24*01	47	53	-355
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV25*01	56	58	-365
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV26-1*01	55	47	-391
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV26-2*01	52	58	-401
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV27*01	52	54	-335
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV29/DV5*01	0	0	0
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV3*01	51	77	-386
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV30*01	53	59	-384
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV34*01	52	57	-341
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV35*01	46	59	-322
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV36/DV7*01	55	50	-333
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV38-1*01	55	72	-320
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV38-2/DV8*01	49	72	-314
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV39*01	61	57	-367
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV4*01	46	51	-395
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV40*01	51	64	-401
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV41*01	68	41	-339
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV5*01	36	41	-271
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV6*01	45	50	-290
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV7*01	38	65	-342
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV8-1*01	67	86	-434
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV8-2*01	58	73	-389
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV8-3*01	51	82	-410
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV8-4*01	40	73	-369
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV8-6*01	38	77	-390
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV9-1*01	49	41	-352
HomoSapiens	TRA	V	TRAV29/DV5*01	TRAV9-2*01	55	36	-358
HomoSapiens	TRA	V	TRAV3*01	TRAV1-1*01	54	78	-393
HomoSapiens	TRA	V	TRAV3*01	TRAV1-2*01	47	73	-396
HomoSapiens	TRA	V	TRAV3*01	TRAV10*01	40	73	-397
HomoSapiens	TRA	V	TRAV3*01	TRAV12-1*01	44	75	-395
